"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"1","1966","14","Chhattisgarh","Durg","73.3","0.5","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","2.0","0.0"
"1","1967","14","Chhattisgarh","Durg","100.7","0.6","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.1","0.0","2.2","0.01"
"1","1968","14","Chhattisgarh","Durg","124.6","0.9","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","2.4","0.0"
"1","1969","14","Chhattisgarh","Durg","130.8","0.8","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.1","0.0","2.2","0.0"
"1","1970","14","Chhattisgarh","Durg","131.3","1.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.1","0.0","2.3","0.01"
"1","1971","14","Chhattisgarh","Durg","141.4","1.4","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.1","0.0","0.1","0.2","0.0","0.0","0.0","0.0","0.0","2.3","0.01"
"1","1972","14","Chhattisgarh","Durg","133.7","1.7","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","2.3","0.0"
"1","1973","14","Chhattisgarh","Durg","147.0","2.8","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.1","0.0","2.2","0.02"
"1","1974","14","Chhattisgarh","Durg","89.7","3.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.0","0.0","2.1","0.01"
"1","1975","14","Chhattisgarh","Durg","130.2","6.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.0","0.0","2.3","0.02"
"1","1976","14","Chhattisgarh","Durg","141.6","6.9","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.4","0.4","0.0","0.0","0.0","0.1","0.0","2.1","0.02"
"1","1977","14","Chhattisgarh","Durg","161.9","8.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.3","0.4","0.0","0.0","0.0","0.1","0.0","2.9","0.26"
"1","1978","14","Chhattisgarh","Durg","179.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.3","0.4","0.0","0.0","0.0","0.1","0.0","2.8","0.25"
"1","1979","14","Chhattisgarh","Durg","194.4","5.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.6","0.7","0.0","0.0","0.0","0.1","0.0","2.9","0.21"
"1","1980","14","Chhattisgarh","Durg","186.8","5.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.1","0.2","0.0","0.0","0.0","0.1","0.0","3.1","0.17"
"1","1981","14","Chhattisgarh","Durg","189.9","5.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.1","0.2","0.0","0.0","0.0","0.1","0.0","3.4","0.23"
"1","1982","14","Chhattisgarh","Durg","194.5","4.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.3","0.4","0.0","0.0","0.0","0.1","0.0","3.5","0.16"
"1","1983","14","Chhattisgarh","Durg","202.2","6.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.3","0.4","0.1","0.0","0.0","0.1","0.0","3.7","0.19"
"1","1984","14","Chhattisgarh","Durg","217.1","4.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.1","0.3","0.0","0.0","0.0","0.1","0.0","3.9","0.16"
"1","1985","14","Chhattisgarh","Durg","215.6","4.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.3","0.5","0.1","0.0","0.0","0.1","0.0","4.2","0.25"
"1","1986","14","Chhattisgarh","Durg","244.7","4.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.1","0.3","0.0","0.0","0.0","0.1","0.0","4.5","0.29"
"1","1987","14","Chhattisgarh","Durg","209.5","4.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.1","0.4","0.0","0.0","0.0","0.1","0.0","5.0","0.12"
"1","1988","14","Chhattisgarh","Durg","204.4","4.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.0","0.1","0.5","0.0","0.0","0.0","0.1","0.0","5.3","0.24"
"1","1989","14","Chhattisgarh","Durg","216.2","5.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","0.1","0.7","0.0","0.0","0.0","0.1","0.0","6.2","0.1"
"1","1990","14","Chhattisgarh","Durg","218.29","6.47","0.02","0.02","0.04","0.0","0.02","0.0","0.0","0.56","0.0","0.34","0.9","0.0","0.0","0.0","0.18","0.0","6.1","0.0"
"1","1991","14","Chhattisgarh","Durg","261.9","7.36","0.01","0.01","0.02","0.0","0.02","0.0","0.0","0.86","0.0","0.26","1.12","0.02","0.02","0.0","0.29","0.0","6.85","0.0"
"1","1992","14","Chhattisgarh","Durg","273.01","7.37","0.02","0.01","0.03","0.0","0.02","0.0","0.0","0.67","0.0","0.33","1.0","0.03","0.03","0.0","0.37","0.01","7.5","0.0"
"1","1993","14","Chhattisgarh","Durg","283.19","8.44","0.04","0.02","0.0","0.0","0.01","0.0","0.01","0.84","0.1","0.16","1.1","0.01","0.0","0.0","0.41","0.03","8.2","0.0"
"1","1994","14","Chhattisgarh","Durg","286.47","9.52","0.02","0.01","0.03","0.0","0.04","0.0","0.0","1.1","0.0","0.32","1.42","0.0","0.0","0.0","0.5","0.02","8.19","0.0"
"1","1995","14","Chhattisgarh","Durg","293.21","9.21","0.0","0.02","0.02","0.0","0.03","0.0","0.01","1.08","0.0","0.23","1.31","0.0","0.02","0.0","0.65","0.03","8.82","0.15"
"1","1996","14","Chhattisgarh","Durg","287.87","9.17","0.0","0.02","0.02","0.0","0.03","0.0","0.0","1.08","0.0","0.31","1.39","0.0","0.0","0.0","0.53","0.03","9.07","0.04"
"1","1997","14","Chhattisgarh","Durg","293.71","8.43","0.0","0.02","0.02","0.0","0.01","0.0","0.0","0.82","0.0","0.18","0.99","0.0","0.0","0.0","0.55","0.0","9.1","0.04"
"1","1998","14","Chhattisgarh","Durg","254.48","8.54","0.02","0.0","0.02","0.0","0.02","0.0","0.0","0.79","0.0","0.24","1.02","0.0","0.01","0.0","1.16","0.0","10.71","0.11"
"1","1999","14","Chhattisgarh","Durg","302.58","9.4","0.01","0.01","0.02","0.0","0.06","0.0","0.01","1.13","0.0","0.25","1.37","0.0","0.01","0.0","1.65","0.0","11.06","0.16"
"1","2000","14","Chhattisgarh","Durg","237.08","11.67","0.04","0.08","0.1","0.01","0.08","0.0","0.0","2.78","0.01","0.37","3.17","0.02","0.0","0.0","1.73","0.0","11.55","0.1"
"1","2001","14","Chhattisgarh","Durg","305.09","13.86","0.05","0.02","0.07","0.01","0.08","0.0","0.01","5.2","0.0","0.46","5.65","0.0","0.01","0.0","1.97","0.01","12.96","0.09"
"1","2002","14","Chhattisgarh","Durg","260.58","14.02","0.05","0.0","0.05","0.0","0.1","0.0","0.0","9.3","0.01","0.6","9.91","0.0","0.04","0.0","3.15","0.01","12.93","0.1"
"1","2003","14","Chhattisgarh","Durg","264.4","15.5","0.02","0.0","0.02","0.0","0.08","0.0","0.0","13.12","0.0","0.6","13.72","0.0","0.01","0.0","4.32","0.06","13.31","0.08"
"1","2004","14","Chhattisgarh","Durg","305.98","15.44","0.01","0.02","0.03","0.0","0.11","0.0","0.0","23.97","0.0","0.56","24.53","0.0","0.01","0.01","4.76","0.34","14.47","0.12"
"1","2005","14","Chhattisgarh","Durg","313.89","15.47","0.03","0.0","0.03","0.0","0.2","0.0","0.0","30.11","0.0","0.6","30.71","0.0","0.01","0.0","6.31","0.17","15.02","0.08"
"1","2006","14","Chhattisgarh","Durg","328.32","15.96","0.01","0.0","0.01","0.0","0.17","0.0","0.04","37.18","0.02","0.6","37.81","0.01","0.01","0.01","9.55","0.06","14.65","0.07"
"1","2007","14","Chhattisgarh","Durg","341.7","18.62","0.0","0.0","0.0","0.0","0.16","0.0","0.03","48.91","0.0","0.63","49.55","0.0","0.01","0.01","4.15","0.02","15.81","0.11"
"1","2008","14","Chhattisgarh","Durg","326.63","20.26","0.0","0.0","0.0","0.0","0.11","0.0","0.03","61.34","0.01","0.73","62.06","0.0","0.01","0.01","3.16","0.0","17.16","0.08"
"1","2009","14","Chhattisgarh","Durg","294.52","24.52","0.0","0.0","0.0","0.0","0.19","0.0","0.04","63.69","0.03","6.91","70.62","0.0","0.02","0.02","3.0","0.0","19.96","0.06"
"1","2010","14","Chhattisgarh","Durg","329.53","27.68","0.0","0.0","0.0","0.0","0.4","0.0","0.0","73.92","0.02","0.0","0.0","0.02","0.01","0.01","7.28","0.0","20.43","0.12"
"1","2011","14","Chhattisgarh","Durg","338.59","28.44","0.0","0.0","0.0","0.0","0.41","0.0","0.1","79.59","0.02","1.01","80.63","0.01","0.03","0.01","8.7","0.08","21.53","0.18"
"1","2012","14","Chhattisgarh","Durg","346.12","28.29","0.0","0.01","0.01","0.0","0.42","0.0","0.14","91.01","0.0","1.68","92.68","0.01","0.0","0.01","13.04","0.1","22.2","0.24"
"1","2013","14","Chhattisgarh","Durg","359.04","26.27","0.0","0.0","0.0","0.0","0.62","0.0","0.13","109.01","0.32","0.96","110.29","0.01","0.01","0.01","11.54","0.04","23.25","0.58"
"1","2014","14","Chhattisgarh","Durg","372.73","28.77","0.0","0.0","0.0","0.0","0.98","0.0","0.11","103.12","0.02","1.54","104.67","0.01","0.02","0.0","14.38","0.03","23.96","0.07"
"1","2015","14","Chhattisgarh","Durg","361.63","32.7","0.0","0.01","0.01","0.0","2.26","0.0","0.03","106.76","0.0","1.35","108.12","0.19","0.09","0.45","17.04","0.04","27.73","0.17"
"1","2016","14","Chhattisgarh","Durg","396.54","36.09","0.01","0.01","0.02","0.0","0.75","0.0","0.01","112.73","0.03","1.77","114.53","0.02","0.02","0.0","18.51","0.05","28.54","0.05"
"2","1966","14","Chhattisgarh","Bastar","10.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","0.9","0.0"
"2","1967","14","Chhattisgarh","Bastar","10.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","1.0","0.0"
"2","1968","14","Chhattisgarh","Bastar","9.7","0.1","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.0","0.9","0.0"
"2","1969","14","Chhattisgarh","Bastar","10.6","0.2","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.0","1.1","0.0"
"2","1970","14","Chhattisgarh","Bastar","10.5","0.2","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","1.1","0.0"
"2","1971","14","Chhattisgarh","Bastar","10.3","0.4","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","1.2","0.0"
"2","1972","14","Chhattisgarh","Bastar","10.1","0.4","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","1.2","0.0"
"2","1973","14","Chhattisgarh","Bastar","9.9","0.8","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","1.2","0.0"
"2","1974","14","Chhattisgarh","Bastar","5.2","0.9","0.0","0.0","0.0","0.0","0.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","1.1","0.0"
"2","1975","14","Chhattisgarh","Bastar","5.1","1.3","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","1.1","0.0"
"2","1976","14","Chhattisgarh","Bastar","5.7","1.2","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","1.0","0.0"
"2","1977","14","Chhattisgarh","Bastar","5.5","1.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","1.2","0.0"
"2","1978","14","Chhattisgarh","Bastar","6.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","1.2","0.0"
"2","1979","14","Chhattisgarh","Bastar","7.4","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","1.2","0.0"
"2","1980","14","Chhattisgarh","Bastar","7.8","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","1.1","0.0"
"2","1981","14","Chhattisgarh","Bastar","9.0","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","1.2","0.0"
"2","1982","14","Chhattisgarh","Bastar","10.1","0.7","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.3","0.0","1.3","0.0"
"2","1983","14","Chhattisgarh","Bastar","10.5","0.7","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","1.2","0.0"
"2","1984","14","Chhattisgarh","Bastar","13.5","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","1.2","0.0"
"2","1985","14","Chhattisgarh","Bastar","13.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","1.3","0.0"
"2","1986","14","Chhattisgarh","Bastar","15.3","0.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","1.4","0.0"
"2","1987","14","Chhattisgarh","Bastar","16.2","0.7","0.3","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","1.5","0.0"
"2","1988","14","Chhattisgarh","Bastar","15.4","0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.3","0.0","1.8","0.0"
"2","1989","14","Chhattisgarh","Bastar","16.9","0.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.2","0.0","1.8","0.0"
"2","1990","14","Chhattisgarh","Bastar","18.06","0.68","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.04","0.0","0.06","0.1","0.0","0.0","0.0","0.17","0.0","2.0","0.0"
"2","1991","14","Chhattisgarh","Bastar","20.28","1.03","0.0","0.0","0.0","0.0","0.11","0.0","0.0","0.03","0.0","0.13","0.16","0.0","0.0","0.0","0.2","0.0","2.29","0.0"
"2","1992","14","Chhattisgarh","Bastar","20.85","0.81","0.0","0.0","0.0","0.0","0.08","0.0","0.0","0.13","0.0","0.07","0.2","0.0","0.0","0.02","0.22","0.0","2.4","0.0"
"2","1993","14","Chhattisgarh","Bastar","21.09","0.95","0.0","0.01","0.01","0.0","0.02","0.0","0.0","0.08","0.0","0.12","0.2","0.0","0.0","0.01","0.19","0.0","2.6","0.0"
"2","1994","14","Chhattisgarh","Bastar","20.59","0.85","0.0","0.0","0.0","0.0","0.12","0.0","0.0","0.1","0.0","0.07","0.17","0.01","0.0","0.02","0.22","0.0","3.03","0.0"
"2","1995","14","Chhattisgarh","Bastar","19.82","0.96","0.0","0.0","0.0","0.0","0.22","0.0","0.0","0.08","0.0","0.09","0.17","0.01","0.0","0.02","0.24","0.0","2.85","0.0"
"2","1996","14","Chhattisgarh","Bastar","20.15","0.83","0.01","0.01","0.02","0.0","0.3","0.0","0.0","0.08","0.0","0.11","0.19","0.01","0.0","0.02","0.23","0.0","2.87","0.0"
"2","1997","14","Chhattisgarh","Bastar","19.48","0.96","0.0","0.0","0.0","0.0","0.44","0.0","0.0","0.04","0.0","0.1","0.14","0.01","0.0","0.03","0.22","0.0","3.06","0.0"
"2","1998","14","Chhattisgarh","Bastar","31.79","0.73","0.0","0.0","0.0","0.0","0.56","0.0","0.0","0.08","0.0","0.12","0.21","0.01","0.0","0.03","0.26","0.02","3.21","0.0"
"2","1999","14","Chhattisgarh","Bastar","20.47","0.83","0.0","0.0","0.0","0.0","0.8","0.0","0.0","0.08","0.0","0.11","0.18","0.01","0.0","0.02","0.33","0.01","3.26","0.0"
"2","2000","14","Chhattisgarh","Bastar","20.21","1.39","0.0","0.0","0.0","0.0","0.11","0.0","0.0","0.07","0.0","0.16","0.23","0.01","0.0","0.01","0.35","0.0","3.22","0.0"
"2","2001","14","Chhattisgarh","Bastar","22.54","2.2","0.01","0.0","0.01","0.0","0.64","0.0","0.0","0.06","0.0","0.18","0.26","0.01","0.0","0.02","0.4","0.02","3.32","0.0"
"2","2002","14","Chhattisgarh","Bastar","22.17","1.86","0.0","0.0","0.0","0.0","0.62","0.0","0.0","0.08","0.0","0.25","0.33","0.01","0.0","0.0","0.43","0.0","3.04","0.0"
"2","2003","14","Chhattisgarh","Bastar","20.06","2.04","0.0","0.0","0.0","0.0","2.84","0.0","0.0","0.06","0.0","0.27","0.34","0.0","0.0","0.01","0.42","0.0","3.56","0.0"
"2","2004","14","Chhattisgarh","Bastar","21.85","1.77","0.0","0.0","0.0","0.0","2.9","0.0","0.0","0.06","0.0","0.28","0.34","0.0","0.0","0.02","0.45","0.0","3.71","0.0"
"2","2005","14","Chhattisgarh","Bastar","23.29","1.57","0.0","0.0","0.0","0.0","3.54","0.0","0.0","0.05","0.0","0.27","0.32","0.0","0.0","0.01","0.59","0.0","3.87","0.0"
"2","2006","14","Chhattisgarh","Bastar","24.16","1.44","0.0","0.0","0.0","0.0","4.29","0.0","0.0","0.03","0.0","0.27","0.31","0.0","0.0","0.0","0.75","0.0","2.82","0.0"
"2","2007","14","Chhattisgarh","Bastar","25.13","1.41","0.0","0.0","0.0","0.0","4.36","0.0","0.0","0.05","0.0","0.25","0.31","0.0","0.0","0.0","8.45","0.0","2.9","0.0"
"2","2008","14","Chhattisgarh","Bastar","25.14","1.44","0.0","0.0","0.0","0.0","4.71","0.0","0.0","0.08","0.0","0.0","0.0","0.0","0.0","0.0","6.76","0.0","3.04","0.0"
"2","2009","14","Chhattisgarh","Bastar","25.14","1.38","0.0","0.0","0.0","0.0","5.08","0.0","0.0","0.08","0.0","0.31","0.4","0.0","0.01","0.0","6.33","0.01","4.56","0.0"
"2","2010","14","Chhattisgarh","Bastar","26.9","1.3","0.01","0.01","0.01","0.0","5.82","0.0","0.0","0.11","0.0","0.0","0.0","0.0","0.0","0.0","0.78","0.0","5.14","0.0"
"2","2011","14","Chhattisgarh","Bastar","27.09","1.09","0.0","0.0","0.0","0.0","7.37","0.0","0.0","0.1","0.0","0.27","0.38","0.0","0.0","0.0","0.75","0.0","3.89","0.0"
"2","2012","14","Chhattisgarh","Bastar","28.22","1.07","0.0","0.0","0.0","0.0","8.1","0.0","0.0","0.11","0.0","0.22","0.33","0.0","0.0","0.0","0.54","0.0","3.8","0.0"
"2","2013","14","Chhattisgarh","Bastar","29.8","0.88","0.0","0.0","0.0","0.0","8.72","0.0","0.0","0.11","0.0","0.27","0.37","0.0","0.0","0.0","0.73","0.0","5.98","0.0"
"2","2014","14","Chhattisgarh","Bastar","31.07","0.73","0.0","0.0","0.0","0.0","8.93","0.0","0.0","0.13","0.0","0.26","0.39","0.0","0.0","0.0","0.73","0.0","6.05","0.0"
"2","2015","14","Chhattisgarh","Bastar","32.58","0.74","0.0","0.0","0.0","0.0","8.75","0.0","0.0","0.17","0.0","0.29","0.45","0.0","0.0","0.0","0.78","0.0","6.18","0.0"
"2","2016","14","Chhattisgarh","Bastar","32.19","0.62","0.0","0.0","0.0","0.0","9.22","0.0","0.0","0.1","0.0","0.34","0.44","0.0","0.0","0.01","0.76","0.0","6.2","0.0"
"3","1966","14","Chhattisgarh","Raipur","181.2","0.5","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.0","3.1","0.0"
"3","1967","14","Chhattisgarh","Raipur","179.3","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","3.7","0.0"
"3","1968","14","Chhattisgarh","Raipur","201.4","0.9","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","1.2","0.0","3.8","0.0"
"3","1969","14","Chhattisgarh","Raipur","207.0","0.7","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","1.0","0.0","3.8","0.0"
"3","1970","14","Chhattisgarh","Raipur","198.8","1.1","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","1.0","0.0","4.1","0.0"
"3","1971","14","Chhattisgarh","Raipur","210.7","1.7","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.4","0.0","0.1","0.5","0.0","0.0","0.0","1.0","0.0","4.2","0.01"
"3","1972","14","Chhattisgarh","Raipur","209.1","5.5","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.0","4.2","0.01"
"3","1973","14","Chhattisgarh","Raipur","191.0","7.6","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.8","0.0","4.1","0.02"
"3","1974","14","Chhattisgarh","Raipur","162.3","8.4","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.9","0.0","3.6","0.01"
"3","1975","14","Chhattisgarh","Raipur","180.8","17.2","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.8","0.0","3.7","0.02"
"3","1976","14","Chhattisgarh","Raipur","220.8","11.2","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.2","0.2","0.0","0.0","0.0","0.9","0.0","3.0","0.03"
"3","1977","14","Chhattisgarh","Raipur","241.9","14.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","0.0","0.0","0.0","0.8","0.0","3.6","0.03"
"3","1978","14","Chhattisgarh","Raipur","268.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.2","0.3","0.0","0.0","0.0","0.8","0.0","3.7","0.04"
"3","1979","14","Chhattisgarh","Raipur","278.1","6.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.2","0.3","0.0","0.0","0.0","0.9","0.0","3.6","0.06"
"3","1980","14","Chhattisgarh","Raipur","273.6","9.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.3","0.4","0.0","0.0","0.0","0.6","0.0","3.8","0.04"
"3","1981","14","Chhattisgarh","Raipur","284.4","9.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.4","0.5","0.0","0.0","0.0","0.5","0.0","4.2","0.04"
"3","1982","14","Chhattisgarh","Raipur","317.3","8.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","0.3","0.9","0.2","0.0","0.0","0.6","0.0","4.2","0.04"
"3","1983","14","Chhattisgarh","Raipur","306.2","8.4","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.3","0.0","0.4","0.7","0.6","0.0","0.0","0.6","0.0","4.6","0.04"
"3","1984","14","Chhattisgarh","Raipur","331.1","6.2","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.2","0.0","0.4","0.6","0.8","0.0","0.0","0.5","0.0","4.9","0.08"
"3","1985","14","Chhattisgarh","Raipur","309.1","8.7","0.0","0.0","0.0","0.0","0.1","0.4","0.0","0.5","0.0","0.3","0.8","0.3","0.0","0.0","0.4","0.0","5.3","0.08"
"3","1986","14","Chhattisgarh","Raipur","363.7","6.3","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.3","0.0","0.3","0.6","0.2","0.0","0.0","0.4","0.0","5.6","0.07"
"3","1987","14","Chhattisgarh","Raipur","364.1","6.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.6","0.0","0.2","0.8","0.9","0.0","0.0","0.4","0.0","6.4","0.08"
"3","1988","14","Chhattisgarh","Raipur","333.9","4.1","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.5","0.0","0.5","1.0","1.0","0.0","0.0","0.4","0.0","6.5","0.01"
"3","1989","14","Chhattisgarh","Raipur","360.2","6.4","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.5","0.0","0.5","1.0","0.8","0.0","0.0","0.3","0.0","6.8","0.06"
"3","1990","14","Chhattisgarh","Raipur","365.0","8.03","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.98","0.0","0.72","1.7","0.0","0.0","0.0","0.32","0.0","7.3","0.0"
"3","1991","14","Chhattisgarh","Raipur","386.73","6.25","0.0","0.0","0.0","0.0","0.06","0.0","0.0","0.88","0.0","0.67","1.55","2.31","0.03","0.0","0.38","0.0","7.52","0.0"
"3","1992","14","Chhattisgarh","Raipur","403.55","7.04","0.0","0.0","0.0","0.0","0.06","0.0","0.0","1.22","0.0","0.68","1.9","1.63","0.01","0.0","0.37","0.0","7.8","0.0"
"3","1993","14","Chhattisgarh","Raipur","414.03","9.72","0.0","0.0","0.06","0.0","0.07","0.0","0.0","1.83","0.0","0.77","2.6","1.24","0.0","0.0","0.35","0.0","8.4","0.0"
"3","1994","14","Chhattisgarh","Raipur","419.34","9.85","0.0","0.0","0.0","0.0","0.1","0.0","0.0","1.74","0.0","0.68","2.42","0.65","0.0","0.0","0.37","0.0","8.77","0.0"
